2022-01-06, 63000, 6, '', 1
2022-01-07, 73000, 3, '', 2
2022-01-08, 38000, 9, '', 1
2022-01-09, 99000, 1, '', 2
2022-01-10, 58000, 9, '', 1
2022-01-11, 19000, 9, '', 2
2022-01-12, 68000, 5, '', 1
2022-01-13, 44000, 10, '', 2
2022-01-14, 51000, 3, '', 1
2022-01-15, 85000, 1, '', 2
2022-01-16, 14000, 5, '', 2
2022-01-17, 25000, 6, '', 2
2022-01-18, 18000, 7, '', 2
2022-01-19, 96000, 2, '', 1
2022-01-20, 34000, 8, '', 2
2022-01-21, 65000, 7, '', 1
2022-01-22, 66000, 5, '', 1
2022-01-23, 88000, 2, '', 2
2022-01-24, 22000, 1, '', 2
2022-01-25, 68000, 7, '', 1
2022-01-26, 60000, 3, '', 2
2022-01-27, 99000, 10, '', 2
2022-01-28, 18000, 3, '', 1
2022-01-29, 75000, 1, '', 1
2022-01-30, 84000, 10, '', 2
2022-01-31, 31000, 1, '', 1
2022-02-01, 94000, 8, '', 2
2022-02-02, 26000, 8, '', 1
2022-02-03, 68000, 10, '', 1
2022-02-04, 51000, 4, '', 1
2022-02-05, 60000, 7, '', 2
2022-02-06, 85000, 2, '', 1
2022-02-07, 61000, 4, '', 1
2022-02-08, 46000, 3, '', 2
2022-02-09, 22000, 4, '', 1
2022-02-10, 85000, 2, '', 2
2022-02-11, 67000, 10, '', 1
2022-02-12, 40000, 1, '', 2
2022-02-13, 59000, 7, '', 1
2022-02-14, 65000, 5, '', 2
2022-02-15, 86000, 1, '', 2
2022-02-16, 89000, 10, '', 1
2022-02-17, 73000, 9, '', 1
2022-02-18, 89000, 2, '', 2
2022-02-19, 78000, 3, '', 1
2022-02-20, 77000, 7, '', 1
2022-02-21, 94000, 8, '', 1
2022-02-22, 29000, 7, '', 1
2022-02-23, 88000, 6, '', 2
2022-02-24, 98000, 9, '', 1
2022-02-25, 31000, 1, '', 2
2022-02-26, 65000, 10, '', 2
2022-02-27, 66000, 5, '', 2
2022-02-28, 55000, 5, '', 1
2022-03-01, 33000, 1, '', 1
2022-03-02, 74000, 7, '', 2
2022-03-03, 51000, 8, '', 1
2022-03-04, 45000, 7, '', 1
2022-03-05, 48000, 3, '', 1
2022-03-06, 86000, 7, '', 1
2022-03-07, 11000, 3, '', 1
2022-03-08, 33000, 9, '', 2
2022-03-09, 26000, 3, '', 1
2022-03-10, 93000, 2, '', 2
2022-03-11, 24000, 10, '', 1
2022-03-12, 99000, 6, '', 2
2022-03-13, 37000, 3, '', 2
2022-03-14, 32000, 1, '', 1
2022-03-15, 74000, 1, '', 2
2022-03-16, 82000, 4, '', 2
2022-03-17, 43000, 5, '', 1
2022-03-18, 76000, 1, '', 2
2022-03-19, 13000, 7, '', 2
2022-03-20, 64000, 5, '', 2
2022-03-21, 27000, 4, '', 2
2022-03-22, 42000, 9, '', 1
2022-03-23, 36000, 2, '', 2
2022-03-24, 47000, 1, '', 1
2022-03-25, 16000, 5, '', 1
2022-03-26, 62000, 4, '', 2
2022-03-27, 92000, 3, '', 2
2022-03-28, 29000, 2, '', 2
2022-03-29, 77000, 10, '', 2
2022-03-30, 15000, 6, '', 1
2022-03-31, 39000, 1, '', 1
2022-04-01, 18000, 7, '', 1
2022-04-02, 29000, 1, '', 2
2022-04-03, 60000, 2, '', 1
2022-04-04, 10000, 1, '', 2
2022-04-05, 59000, 9, '', 2
2022-04-06, 31000, 4, '', 1
2022-04-07, 23000, 1, '', 1
2022-04-08, 39000, 8, '', 1
2022-04-09, 74000, 10, '', 1
2022-04-10, 61000, 1, '', 1
2022-04-11, 60000, 8, '', 2
2022-04-12, 93000, 4, '', 2
2022-04-13, 65000, 8, '', 1
2022-04-14, 31000, 2, '', 1
2022-04-15, 48000, 3, '', 1
2022-04-16, 45000, 7, '', 1
2022-04-17, 76000, 7, '', 1
2022-04-18, 78000, 5, '', 2
2022-04-19, 45000, 6, '', 1
2022-04-20, 84000, 4, '', 1
2022-04-21, 40000, 10, '', 1
2022-04-22, 51000, 4, '', 1
2022-04-23, 73000, 1, '', 2
2022-04-24, 72000, 5, '', 1
2022-04-25, 86000, 4, '', 1
2022-04-26, 82000, 2, '', 2
2022-04-27, 55000, 2, '', 2
2022-04-28, 30000, 5, '', 1
2022-04-29, 64000, 10, '', 2
2022-04-30, 13000, 3, '', 1
2022-05-01, 66000, 9, '', 1
2022-05-02, 38000, 3, '', 1
2022-05-03, 53000, 5, '', 1
2022-05-04, 43000, 7, '', 1
2022-05-05, 63000, 2, '', 2
2022-05-06, 53000, 10, '', 1
2022-05-07, 57000, 8, '', 1
2022-05-08, 78000, 1, '', 1
2022-05-09, 33000, 6, '', 2
2022-05-10, 30000, 4, '', 2
2022-05-11, 95000, 5, '', 1
2022-05-12, 89000, 7, '', 2
2022-05-13, 19000, 7, '', 2
2022-05-14, 20000, 5, '', 2
2022-05-15, 83000, 8, '', 1
2022-05-16, 46000, 4, '', 2
2022-05-17, 28000, 5, '', 1
2022-05-18, 38000, 8, '', 2
2022-05-19, 38000, 2, '', 1
2022-05-20, 10000, 1, '', 1
2022-05-21, 79000, 8, '', 1
2022-05-22, 43000, 8, '', 1
2022-05-23, 62000, 8, '', 2
2022-05-24, 71000, 7, '', 2
2022-05-25, 60000, 3, '', 2
2022-05-26, 88000, 4, '', 2
2022-05-27, 91000, 7, '', 1
2022-05-28, 88000, 1, '', 2
2022-05-29, 12000, 2, '', 2
2022-05-30, 55000, 1, '', 2
2022-05-31, 30000, 9, '', 2
2022-06-01, 14000, 2, '', 1
2022-06-02, 31000, 9, '', 2
2022-06-03, 13000, 8, '', 2
2022-06-04, 64000, 6, '', 2
2022-06-05, 78000, 3, '', 1
2022-06-06, 43000, 4, '', 2
2022-06-07, 20000, 8, '', 2
2022-06-08, 49000, 2, '', 2
2022-06-09, 17000, 2, '', 1
2022-06-10, 93000, 2, '', 1
2022-06-11, 44000, 2, '', 2
2022-06-12, 23000, 2, '', 2
2022-06-13, 83000, 7, '', 2
2022-06-14, 38000, 7, '', 2
2022-06-15, 91000, 6, '', 1
2022-06-16, 47000, 4, '', 1
2022-06-17, 58000, 5, '', 2
2022-06-18, 34000, 8, '', 1
2022-06-19, 86000, 4, '', 2
2022-06-20, 61000, 5, '', 1
2022-06-21, 51000, 9, '', 1
2022-06-22, 26000, 8, '', 1
2022-06-23, 79000, 8, '', 2
2022-06-24, 57000, 2, '', 2
2022-06-25, 93000, 4, '', 2
2022-06-26, 60000, 3, '', 1
2022-06-27, 60000, 4, '', 1
2022-06-28, 21000, 1, '', 2
2022-06-29, 85000, 1, '', 1
2022-06-30, 16000, 8, '', 2
2022-07-01, 80000, 7, '', 2
2022-07-02, 12000, 3, '', 2
2022-07-03, 16000, 7, '', 2
2022-07-04, 34000, 9, '', 2
2022-07-05, 99000, 5, '', 1
2022-07-06, 26000, 5, '', 1
2022-07-07, 77000, 3, '', 1
2022-07-08, 72000, 10, '', 2
2022-07-09, 69000, 3, '', 1
2022-07-10, 85000, 3, '', 2
2022-07-11, 83000, 3, '', 1
2022-07-12, 40000, 6, '', 2
2022-07-13, 87000, 8, '', 2
2022-07-14, 35000, 8, '', 1
2022-07-15, 16000, 7, '', 1
2022-07-16, 51000, 2, '', 2
2022-07-17, 68000, 4, '', 2
2022-07-18, 75000, 4, '', 1
2022-07-19, 33000, 3, '', 1
2022-07-20, 30000, 4, '', 2
2022-07-21, 78000, 5, '', 1
2022-07-22, 12000, 2, '', 2
2022-07-23, 17000, 3, '', 2
2022-07-24, 84000, 6, '', 2
2022-07-25, 29000, 3, '', 2
2022-07-26, 89000, 4, '', 1
2022-07-27, 79000, 7, '', 2
2022-07-28, 53000, 4, '', 2
2022-07-29, 83000, 5, '', 2
2022-07-30, 51000, 5, '', 1
2022-07-31, 11000, 8, '', 2
2022-08-01, 79000, 9, '', 2
2022-08-02, 50000, 10, '', 2
2022-08-03, 88000, 1, '', 1
2022-08-04, 75000, 3, '', 2
2022-08-05, 40000, 4, '', 2
2022-08-06, 30000, 2, '', 1
2022-08-07, 30000, 7, '', 1
2022-08-08, 59000, 10, '', 1
2022-08-09, 44000, 9, '', 1
2022-08-10, 61000, 5, '', 2
2022-08-11, 10000, 3, '', 2
2022-08-12, 22000, 2, '', 1
2022-08-13, 10000, 6, '', 2
2022-08-14, 53000, 10, '', 2
2022-08-15, 80000, 4, '', 2
2022-08-16, 38000, 6, '', 1
2022-08-17, 95000, 4, '', 2
2022-08-18, 28000, 6, '', 1
2022-08-19, 74000, 3, '', 1
2022-08-20, 91000, 7, '', 2
2022-08-21, 51000, 4, '', 1
2022-08-22, 64000, 2, '', 1
2022-08-23, 55000, 2, '', 1
2022-08-24, 83000, 8, '', 2
2022-08-25, 54000, 9, '', 1
2022-08-26, 16000, 9, '', 2
2022-08-27, 67000, 9, '', 1
2022-08-28, 90000, 8, '', 1
2022-08-29, 12000, 7, '', 1
2022-08-30, 61000, 7, '', 2
2022-08-31, 64000, 4, '', 2
2022-09-01, 90000, 7, '', 2
2022-09-02, 86000, 4, '', 1
2022-09-03, 69000, 3, '', 1
2022-09-04, 57000, 1, '', 2
2022-09-05, 56000, 7, '', 2
2022-09-06, 24000, 8, '', 1
2022-09-07, 12000, 1, '', 2
2022-09-08, 18000, 4, '', 2
2022-09-09, 47000, 10, '', 2
2022-09-10, 27000, 2, '', 2
2022-09-11, 55000, 5, '', 2
2022-09-12, 62000, 3, '', 1
2022-09-13, 53000, 4, '', 2
2022-09-14, 93000, 7, '', 2
2022-09-15, 34000, 5, '', 2
2022-09-16, 37000, 2, '', 1
2022-09-17, 23000, 5, '', 2
2022-09-18, 12000, 7, '', 2
2022-09-19, 33000, 6, '', 2
2022-09-20, 19000, 8, '', 1
2022-09-21, 89000, 7, '', 2
2022-09-22, 10000, 10, '', 1
2022-09-23, 78000, 8, '', 1
2022-09-24, 27000, 2, '', 2
2022-09-25, 95000, 10, '', 1
2022-09-26, 48000, 10, '', 2
2022-09-27, 45000, 9, '', 1
2022-09-28, 48000, 4, '', 2
2022-09-29, 25000, 7, '', 2
2022-09-30, 92000, 10, '', 1
2022-10-01, 87000, 7, '', 1
2022-10-02, 82000, 7, '', 1
2022-10-03, 85000, 6, '', 1
2022-10-04, 43000, 5, '', 1
2022-10-05, 48000, 4, '', 2
2022-10-06, 34000, 3, '', 1
2022-10-07, 34000, 5, '', 1
2022-10-08, 30000, 8, '', 2
2022-10-09, 85000, 7, '', 1
2022-10-10, 93000, 1, '', 1
2022-10-11, 91000, 1, '', 1
2022-10-12, 72000, 1, '', 2
2022-10-13, 26000, 9, '', 1
2022-10-14, 23000, 6, '', 1
2022-10-15, 43000, 9, '', 1
2022-10-16, 19000, 3, '', 1
2022-10-17, 73000, 9, '', 2
2022-10-18, 55000, 10, '', 1
2022-10-19, 60000, 7, '', 1
2022-10-20, 38000, 9, '', 2
2022-10-21, 42000, 2, '', 2
2022-10-22, 61000, 4, '', 1
2022-10-23, 95000, 6, '', 1
2022-10-24, 89000, 9, '', 2
2022-10-25, 66000, 3, '', 2
2022-10-26, 36000, 8, '', 1
2022-10-27, 95000, 3, '', 2
2022-10-28, 60000, 1, '', 2
2022-10-29, 57000, 8, '', 2
2022-10-30, 39000, 5, '', 1
2022-10-31, 46000, 2, '', 2
2022-11-01, 60000, 9, '', 1
2022-11-02, 56000, 10, '', 2
2022-11-03, 91000, 10, '', 2
2022-11-04, 83000, 3, '', 2
2022-11-05, 89000, 10, '', 2
2022-11-06, 80000, 4, '', 1
2022-11-07, 39000, 1, '', 2
2022-11-08, 16000, 1, '', 2
2022-11-09, 73000, 1, '', 2
2022-11-10, 10000, 1, '', 2
2022-11-11, 75000, 7, '', 1
2022-11-12, 92000, 3, '', 2
2022-11-13, 59000, 5, '', 2
2022-11-14, 94000, 7, '', 2
2022-11-15, 48000, 8, '', 2
2022-11-16, 47000, 10, '', 2
2022-11-17, 10000, 1, '', 1
2022-11-18, 53000, 5, '', 2
2022-11-19, 39000, 4, '', 2
2022-11-20, 69000, 2, '', 1
2022-11-21, 58000, 5, '', 2
2022-11-22, 82000, 9, '', 2
2022-11-23, 21000, 10, '', 2
2022-11-24, 95000, 3, '', 2
2022-11-25, 39000, 7, '', 2
2022-11-26, 48000, 7, '', 1
2022-11-27, 91000, 7, '', 1
2022-11-28, 91000, 4, '', 2
2022-11-29, 47000, 8, '', 2
2022-11-30, 73000, 9, '', 1
2022-12-01, 79000, 8, '', 1
2022-12-02, 70000, 6, '', 1
2022-12-03, 95000, 9, '', 1
2022-12-04, 87000, 9, '', 2
2022-12-05, 25000, 5, '', 1
2022-12-06, 44000, 6, '', 1
2022-12-07, 30000, 4, '', 1
2022-12-08, 16000, 1, '', 2
2022-12-09, 39000, 10, '', 1
2022-12-10, 45000, 8, '', 1
2022-12-11, 75000, 4, '', 1
2022-12-12, 31000, 3, '', 2
2022-12-13, 54000, 1, '', 1
2022-12-14, 29000, 5, '', 1
2022-12-15, 95000, 7, '', 1
2022-12-16, 61000, 10, '', 1
2022-12-17, 20000, 8, '', 1
2022-12-18, 14000, 10, '', 1
2022-12-19, 17000, 4, '', 1
2022-12-20, 20000, 4, '', 1
2022-12-21, 36000, 1, '', 1
2022-12-22, 72000, 9, '', 2
2022-12-23, 26000, 3, '', 2
2022-12-24, 87000, 1, '', 1
2022-12-25, 98000, 10, '', 2
2022-12-26, 78000, 9, '', 1
2022-12-27, 60000, 8, '', 1
2022-12-28, 27000, 8, '', 1
2022-12-29, 50000, 8, '', 2
2022-12-30, 44000, 4, '', 1
2022-12-31, 63000, 10, '', 1
2023-01-01, 100000, 2, '', 1
2023-01-02, 75000, 6, '', 2
2023-01-03, 29000, 6, '', 2
2023-01-04, 76000, 7, '', 2
2023-01-05, 83000, 8, '', 1
2023-01-06, 91000, 2, '', 2
2023-01-07, 43000, 6, '', 1
2023-01-08, 53000, 8, '', 1
2023-01-09, 60000, 6, '', 2
2023-01-10, 74000, 3, '', 2
2023-01-11, 48000, 9, '', 1
2023-01-12, 99000, 1, '', 2
2023-01-13, 40000, 8, '', 1
2023-01-14, 86000, 3, '', 2
2023-01-15, 44000, 5, '', 2
2023-01-16, 47000, 3, '', 2
2023-01-17, 63000, 2, '', 2
2023-01-18, 81000, 3, '', 1
2023-01-19, 28000, 1, '', 2
2023-01-20, 97000, 3, '', 2
2023-01-21, 12000, 1, '', 2
2023-01-22, 19000, 6, '', 2
2023-01-23, 92000, 7, '', 1
2023-01-24, 43000, 5, '', 2
2023-01-25, 21000, 5, '', 2
2023-01-26, 81000, 7, '', 2
2023-01-27, 21000, 3, '', 2
2023-01-28, 70000, 9, '', 1
2023-01-29, 94000, 5, '', 2
2023-01-30, 28000, 4, '', 2
2023-01-31, 97000, 10, '', 2
2023-02-01, 69000, 1, '', 2
2023-02-02, 76000, 10, '', 2
2023-02-03, 71000, 6, '', 1
2023-02-04, 70000, 5, '', 1
2023-02-05, 32000, 5, '', 1
2023-02-06, 26000, 1, '', 2
2023-02-07, 16000, 1, '', 1
2023-02-08, 73000, 2, '', 2
2023-02-09, 25000, 8, '', 2
2023-02-10, 55000, 4, '', 2
2023-02-11, 29000, 10, '', 2
2023-02-12, 77000, 9, '', 2
2023-02-13, 51000, 1, '', 1
2023-02-14, 54000, 9, '', 1
2023-02-15, 98000, 8, '', 2
2023-02-16, 73000, 8, '', 1
2023-02-17, 84000, 6, '', 2
2023-02-18, 53000, 4, '', 2
2023-02-19, 89000, 2, '', 1
2023-02-20, 86000, 3, '', 1
2023-02-21, 100000, 5, '', 2
2023-02-22, 94000, 2, '', 1
2023-02-23, 43000, 4, '', 2
2023-02-24, 83000, 10, '', 2
2023-02-25, 81000, 7, '', 1
2023-02-26, 32000, 10, '', 1
2023-02-27, 82000, 7, '', 1
2023-02-28, 67000, 6, '', 1
2023-03-01, 56000, 6, '', 1
2023-03-02, 55000, 4, '', 2
2023-03-03, 42000, 1, '', 2
2023-03-04, 87000, 5, '', 2
2023-03-05, 10000, 1, '', 1
2023-03-06, 27000, 4, '', 2
2023-03-07, 78000, 7, '', 1
2023-03-08, 66000, 4, '', 2
2023-03-09, 31000, 4, '', 1
2023-03-10, 47000, 1, '', 1
2023-03-11, 77000, 10, '', 2
2023-03-12, 51000, 3, '', 2
2023-03-13, 18000, 1, '', 2
2023-03-14, 89000, 3, '', 2
2023-03-15, 25000, 7, '', 2
2023-03-16, 54000, 7, '', 2
2023-03-17, 17000, 1, '', 2
2023-03-18, 62000, 1, '', 2
2023-03-19, 93000, 9, '', 2
2023-03-20, 84000, 2, '', 1
2023-03-21, 99000, 4, '', 1
2023-03-22, 93000, 9, '', 1
2023-03-23, 38000, 7, '', 2
2023-03-24, 14000, 9, '', 1
2023-03-25, 33000, 5, '', 2
2023-03-26, 36000, 4, '', 1
2023-03-27, 93000, 1, '', 1
2023-03-28, 63000, 1, '', 2
2023-03-29, 100000, 2, '', 1
2023-03-30, 74000, 3, '', 2
2023-03-31, 41000, 6, '', 1
2023-04-01, 55000, 2, '', 1
2023-04-02, 13000, 7, '', 2
2023-04-03, 24000, 8, '', 2
2023-04-04, 64000, 4, '', 1
2023-04-05, 66000, 2, '', 1
2023-04-06, 85000, 1, '', 2
2023-04-07, 23000, 1, '', 2
2023-04-08, 30000, 1, '', 2
2023-04-09, 84000, 4, '', 2
2023-04-10, 60000, 6, '', 2
2023-04-11, 12000, 6, '', 2
2023-04-12, 35000, 1, '', 1
2023-04-13, 15000, 7, '', 2
2023-04-14, 23000, 7, '', 1
2023-04-15, 59000, 3, '', 1
2023-04-16, 13000, 10, '', 1
2023-04-17, 78000, 7, '', 1
2023-04-18, 91000, 2, '', 1
2023-04-19, 43000, 10, '', 1
2023-04-20, 10000, 9, '', 1
2023-04-21, 50000, 10, '', 1
2023-04-22, 65000, 3, '', 1
2023-04-23, 54000, 6, '', 1
2023-04-24, 52000, 3, '', 2
2023-04-25, 16000, 2, '', 1
2023-04-26, 11000, 8, '', 1
2023-04-27, 56000, 4, '', 1
2023-04-28, 33000, 5, '', 1
2023-04-29, 71000, 5, '', 2
2023-04-30, 71000, 6, '', 2
2023-05-01, 49000, 2, '', 1
2023-05-02, 36000, 8, '', 2
2023-05-03, 51000, 1, '', 2
2023-05-04, 65000, 10, '', 2
2023-05-05, 35000, 3, '', 1
2023-05-06, 65000, 6, '', 1
2023-05-07, 71000, 9, '', 2
2023-05-08, 32000, 2, '', 1
2023-05-09, 40000, 3, '', 2
2023-05-10, 67000, 5, '', 1
2023-05-11, 61000, 7, '', 1
2023-05-12, 76000, 1, '', 1
2023-05-13, 88000, 5, '', 1
2023-05-14, 18000, 5, '', 1
2023-05-15, 49000, 1, '', 2
2023-05-16, 97000, 2, '', 1
2023-05-17, 31000, 10, '', 2
2023-05-18, 54000, 5, '', 1
2023-05-19, 88000, 4, '', 2
2023-05-20, 46000, 10, '', 1
2023-05-21, 50000, 1, '', 2
2023-05-22, 74000, 7, '', 1
2023-05-23, 28000, 8, '', 2
2023-05-24, 90000, 2, '', 1
2023-05-25, 86000, 3, '', 2
2023-05-26, 18000, 1, '', 1
2023-05-27, 98000, 7, '', 2
2023-05-28, 73000, 9, '', 2
2023-05-29, 83000, 9, '', 2
2023-05-30, 92000, 1, '', 2
2023-05-31, 55000, 2, '', 1
2023-06-01, 60000, 7, '', 1
2023-06-02, 100000, 6, '', 2
2023-06-03, 59000, 10, '', 2
2023-06-04, 13000, 1, '', 2
2023-06-05, 42000, 10, '', 2
2023-06-06, 31000, 5, '', 2
2023-06-07, 94000, 8, '', 1
2023-06-08, 56000, 4, '', 2
2023-06-09, 18000, 9, '', 1
2023-06-10, 71000, 9, '', 1
2023-06-11, 52000, 2, '', 1
2023-06-12, 93000, 8, '', 1
2023-06-13, 25000, 3, '', 2
2023-06-14, 69000, 4, '', 1
2023-06-15, 96000, 10, '', 1
2023-06-16, 96000, 10, '', 2
2023-06-17, 81000, 3, '', 2
2023-06-18, 34000, 10, '', 2
2023-06-19, 43000, 5, '', 2
2023-06-20, 82000, 5, '', 2
2023-06-21, 60000, 4, '', 2
2023-06-22, 22000, 6, '', 1
2023-06-23, 36000, 8, '', 2
2023-06-24, 11000, 7, '', 2
2023-06-25, 80000, 6, '', 1
2023-06-26, 49000, 5, '', 1
2023-06-27, 11000, 1, '', 2
2023-06-28, 81000, 7, '', 1
2023-06-29, 97000, 3, '', 1
2023-06-30, 86000, 6, '', 1
2023-07-01, 61000, 6, '', 1
2023-07-02, 86000, 4, '', 2
2023-07-03, 82000, 10, '', 2
2023-07-04, 68000, 6, '', 2
2023-07-05, 99000, 3, '', 2
2023-07-06, 92000, 3, '', 1
2023-07-07, 34000, 9, '', 1
2023-07-08, 87000, 7, '', 2
2023-07-09, 86000, 9, '', 1
2023-07-10, 33000, 6, '', 1
2023-07-11, 60000, 9, '', 1
2023-07-12, 35000, 5, '', 1
2023-07-13, 51000, 1, '', 2
2023-07-14, 56000, 2, '', 1
2023-07-15, 94000, 1, '', 1
2023-07-16, 97000, 9, '', 2
2023-07-17, 89000, 7, '', 2
2023-07-18, 39000, 2, '', 2
2023-07-19, 81000, 5, '', 1
2023-07-20, 38000, 3, '', 1
2023-07-21, 34000, 5, '', 1
2023-07-22, 98000, 3, '', 1
2023-07-23, 52000, 3, '', 2
2023-07-24, 70000, 8, '', 1
2023-07-25, 61000, 4, '', 1
2023-07-26, 31000, 6, '', 1
2023-07-27, 37000, 5, '', 2
2023-07-28, 47000, 9, '', 1
2023-07-29, 57000, 8, '', 1
2023-07-30, 56000, 6, '', 2
2023-07-31, 78000, 7, '', 2
2023-08-01, 60000, 1, '', 2
2023-08-02, 48000, 4, '', 1
2023-08-03, 45000, 5, '', 1
2023-08-04, 53000, 6, '', 1
2023-08-05, 55000, 9, '', 1
2023-08-06, 49000, 8, '', 2
2023-08-07, 19000, 8, '', 2
2023-08-08, 58000, 9, '', 1
2023-08-09, 98000, 2, '', 2
2023-08-10, 60000, 2, '', 2
2023-08-11, 63000, 1, '', 2
2023-08-12, 11000, 1, '', 1
2023-08-13, 64000, 2, '', 1
2023-08-14, 60000, 10, '', 2
2023-08-15, 46000, 10, '', 1
2023-08-16, 34000, 8, '', 2
2023-08-17, 47000, 10, '', 1
2023-08-18, 70000, 5, '', 1
2023-08-19, 85000, 3, '', 1
2023-08-20, 93000, 3, '', 2
2023-08-21, 57000, 1, '', 1
2023-08-22, 40000, 7, '', 2
2023-08-23, 75000, 10, '', 1
2023-08-24, 20000, 8, '', 2
2023-08-25, 89000, 8, '', 1
2023-08-26, 90000, 2, '', 2
2023-08-27, 11000, 2, '', 1
2023-08-28, 49000, 4, '', 1
2023-08-29, 27000, 1, '', 1
2023-08-30, 69000, 1, '', 1
2023-08-31, 73000, 10, '', 1
2023-09-01, 76000, 4, '', 2
2023-09-02, 100000, 6, '', 2
2023-09-03, 45000, 7, '', 1
2023-09-04, 59000, 1, '', 2
2023-09-05, 82000, 2, '', 1
2023-09-06, 44000, 6, '', 2
2023-09-07, 57000, 6, '', 1
2023-09-08, 14000, 4, '', 1
2023-09-09, 28000, 7, '', 2
2023-09-10, 46000, 7, '', 2
2023-09-11, 70000, 6, '', 1
2023-09-12, 72000, 9, '', 2
2023-09-13, 26000, 9, '', 1
2023-09-14, 86000, 1, '', 1
2023-09-15, 12000, 10, '', 2
2023-09-16, 10000, 10, '', 2
2023-09-17, 73000, 3, '', 1
2023-09-18, 68000, 5, '', 1
2023-09-19, 11000, 9, '', 2
2023-09-20, 14000, 9, '', 1
2023-09-21, 43000, 10, '', 1
2023-09-22, 99000, 4, '', 1
2023-09-23, 90000, 9, '', 1
2023-09-24, 35000, 8, '', 1
2023-09-25, 34000, 5, '', 1
2023-09-26, 30000, 8, '', 1
2023-09-27, 100000, 3, '', 2
2023-09-28, 86000, 10, '', 2
2023-09-29, 87000, 10, '', 1
2023-09-30, 15000, 9, '', 1
2023-10-01, 24000, 7, '', 2
2023-10-02, 95000, 6, '', 1
2023-10-03, 97000, 10, '', 2
2023-10-04, 80000, 3, '', 2
2023-10-05, 41000, 7, '', 1
2023-10-06, 35000, 10, '', 2
2023-10-07, 35000, 2, '', 2
2023-10-08, 93000, 8, '', 1
2023-10-09, 18000, 10, '', 2
2023-10-10, 34000, 10, '', 2
2023-10-11, 17000, 7, '', 1
2023-10-12, 86000, 9, '', 2
2023-10-13, 32000, 2, '', 1
2023-10-14, 75000, 3, '', 2
2023-10-15, 49000, 2, '', 2
2023-10-16, 40000, 1, '', 1
2023-10-17, 19000, 8, '', 2
2023-10-18, 44000, 9, '', 1
2023-10-19, 48000, 4, '', 2
2023-10-20, 59000, 7, '', 2
2023-10-21, 32000, 3, '', 1
2023-10-22, 23000, 1, '', 1
2023-10-23, 85000, 8, '', 1
2023-10-24, 52000, 7, '', 1
2023-10-25, 39000, 4, '', 1
2023-10-26, 43000, 9, '', 1
2023-10-27, 52000, 10, '', 1
2023-10-28, 92000, 4, '', 1
2023-10-29, 63000, 7, '', 1
2023-10-30, 31000, 2, '', 2
2023-10-31, 52000, 4, '', 1
2023-11-01, 62000, 7, '', 2
2023-11-02, 41000, 10, '', 2
2023-11-03, 95000, 6, '', 1
2023-11-04, 80000, 6, '', 1
2023-11-05, 73000, 1, '', 1
2023-11-06, 31000, 4, '', 1
2023-11-07, 33000, 1, '', 2
2023-11-08, 33000, 9, '', 1
2023-11-09, 15000, 5, '', 1
2023-11-10, 56000, 8, '', 1
2023-11-11, 85000, 8, '', 2
2023-11-12, 90000, 10, '', 1
2023-11-13, 76000, 7, '', 2
2023-11-14, 81000, 9, '', 1
2023-11-15, 74000, 6, '', 1
2023-11-16, 80000, 3, '', 2
2023-11-17, 33000, 10, '', 2
2023-11-18, 14000, 1, '', 1
2023-11-19, 86000, 1, '', 2
2023-11-20, 60000, 3, '', 2
2023-11-21, 73000, 5, '', 2
2023-11-22, 63000, 1, '', 2
2023-11-23, 96000, 5, '', 1
2023-11-24, 84000, 9, '', 2
2023-11-25, 20000, 2, '', 2
2023-11-26, 91000, 6, '', 2
2023-11-27, 47000, 4, '', 2
2023-11-28, 97000, 5, '', 1
2023-11-29, 52000, 4, '', 1
2023-11-30, 37000, 6, '', 1
2023-12-01, 33000, 4, '', 2
2023-12-02, 14000, 8, '', 1
2023-12-03, 36000, 5, '', 1
2023-12-04, 51000, 9, '', 1
2023-12-05, 10000, 10, '', 1
2023-12-06, 79000, 4, '', 2
2023-12-07, 40000, 3, '', 1
2023-12-08, 88000, 3, '', 2
2023-12-09, 55000, 4, '', 1
2023-12-10, 51000, 2, '', 2
2023-12-11, 20000, 9, '', 1
2023-12-12, 99000, 8, '', 2
2023-12-13, 43000, 10, '', 1
2023-12-14, 84000, 6, '', 1
2023-12-15, 25000, 9, '', 1
2023-12-16, 94000, 4, '', 1
2023-12-17, 51000, 9, '', 1
2023-12-18, 51000, 3, '', 1
2023-12-19, 72000, 6, '', 1
2023-12-20, 10000, 8, '', 1
2023-12-21, 50000, 8, '', 1
2023-12-22, 79000, 4, '', 2
2023-12-23, 37000, 3, '', 2
2023-12-24, 67000, 6, '', 2
2023-12-25, 95000, 1, '', 2
2023-12-26, 22000, 5, '', 1
2023-12-27, 18000, 3, '', 1
2023-12-28, 14000, 5, '', 2
2023-12-29, 75000, 4, '', 2
2023-12-30, 59000, 5, '', 2
2023-12-31, 90000, 6, '', 2
2024-01-01, 10000, 2, '', 2
2024-01-02, 96000, 3, '', 1
2024-01-03, 20000, 7, '', 2
2024-01-04, 39000, 9, '', 1
2024-01-05, 72000, 1, '', 2
2024-01-06, 38000, 4, '', 1
2024-01-07, 75000, 1, '', 2
2024-01-08, 87000, 8, '', 2
2024-01-09, 59000, 1, '', 2
2024-01-10, 99000, 6, '', 2
2024-01-11, 32000, 7, '', 2
